row,author,species,numInd,p/i,continent,country,state,city,lat,long,year,month,day,biosamp,sra,identifier
500, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452913,SRR2396983,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_23_1
501, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452914,SRR2396984,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_1_1
502, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452915,SRR2396985,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_3_1
503, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452916,SRR2396986,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_5_1
504, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452917,SRR2396987,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_7_1
505, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452918,SRR2396988,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_9_1
506, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452919,SRR2396989,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_11_1
507, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452920,SRR2396990,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_13_1
508, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452921,SRR2396991,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:O_15_1
509, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452922,SRR2396992,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:A_19_1
510, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452923,SRR2396993,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:A_21_1
511, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452924,SRR2396994,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:A_23_1
512, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452925,SRR2396995,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_1_1
513, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452926,SRR2396996,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_3_1
514, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452927,SRR2396997,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_5_1
515, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452928,SRR2396998,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_7_1
516, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452929,SRR2396999,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_9_1
517, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452930,SRR2397000,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_11_1
518, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452931,SRR2397001,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_13_1
519, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452932,SRR2397002,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_15_1
520, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452933,SRR2397003,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_17_1
521, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452934,SRR2397004,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_19_1
522, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452935,SRR2397005,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_21_1
523, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452936,SRR2397006,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:C_23_1
524, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452937,SRR2397007,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_1_1
525, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452938,SRR2397008,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_3_1
526, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452939,SRR2397009,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_7_1
527, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452940,SRR2397010,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_9_1
528, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452941,SRR2397011,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_11_1
529, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452942,SRR2397012,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_13_1
530, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452943,SRR2397013,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_15_1
531, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452944,SRR2397014,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_17_1
532, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452946,SRR2397016,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_21_1
533, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452947,SRR2397017,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_23_1
534, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452948,SRR2397018,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_1_1
535, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452949,SRR2397019,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_3_1
536, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452950,SRR2397020,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_5_1
537, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452951,SRR2397021,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_7_1
538, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452952,SRR2397022,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_9_1
539, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452953,SRR2397023,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_11_1
540, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452954,SRR2397024,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_13_1
541, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452955,SRR2397025,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_15_1
542, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452956,SRR2397026,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_17_1
543, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452957,SRR2397027,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_19_1
544, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452958,SRR2397028,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_21_1
545, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452959,SRR2397029,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:G_23_1
546, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452960,SRR2397030,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_1_1
547, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452961,SRR2397031,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_3_1
548, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452962,SRR2397032,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_5_1
549, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452963,SRR2397033,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_7_1
550, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452964,SRR2397034,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_9_1
551, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452965,SRR2397035,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_11_1
552, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452966,SRR2397036,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_13_1
553, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452967,SRR2397037,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_15_1
554, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452968,SRR2397038,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_17_1
555, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452969,SRR2397039,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_19_1
556, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452971,SRR2397041,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_23_1
557, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452972,SRR2397042,Machado:Homestead:Florida:North_America:May:01:2011:H_9_1
558, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452973,SRR2397043,Machado:Homestead:Florida:North_America:May:01:2011:H_11_1
559, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452974,SRR2397044,Machado:Homestead:Florida:North_America:May:01:2011:H_13_1
560, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452975,SRR2397045,Machado:Homestead:Florida:North_America:May:01:2011:H_15_1
561, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452976,SRR2397046,Machado:Homestead:Florida:North_America:May:01:2011:H_17_1
562, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452977,SRR2397047,Machado:Homestead:Florida:North_America:May:01:2011:H_19_1
563, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452978,SRR2397048,Machado:Homestead:Florida:North_America:May:01:2011:H_21_1
564, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452979,SRR2397049,Machado:Homestead:Florida:North_America:May:01:2011:H_23_1
565, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452980,SRR2397050,Machado:Homestead:Florida:North_America:May:01:2011:J_9_1
566, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452981,SRR2397051,Machado:Homestead:Florida:North_America:May:01:2011:J_11_1
567, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452982,SRR2397052,Machado:Homestead:Florida:North_America:May:01:2011:J_13_1
568, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452983,SRR2397053,Machado:Homestead:Florida:North_America:May:01:2011:J_15_1
569, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452984,SRR2397054,Machado:Homestead:Florida:North_America:May:01:2011:J_17_1
570, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452985,SRR2397055,Machado:Homestead:Florida:North_America:May:01:2011:J_19_1
571, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452986,SRR2397056,Machado:Homestead:Florida:North_America:May:01:2011:J_21_1
572, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452987,SRR2397057,Machado:Homestead:Florida:North_America:May:01:2011:J_23_1
573, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452988,SRR2397058,Machado:Homestead:Florida:North_America:May:01:2011:L_1_1
574, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452989,SRR2397059,Machado:Homestead:Florida:North_America:May:01:2011:L_3_1
575, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452990,SRR2397060,Machado:Homestead:Florida:North_America:May:01:2011:L_5_1
576, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452991,SRR2397061,Machado:Homestead:Florida:North_America:May:01:2011:L_7_1
577, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452992,SRR2397062,Machado:Homestead:Florida:North_America:May:01:2011:L_9_1
578, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452993,SRR2397063,Machado:Homestead:Florida:North_America:May:01:2011:L_11_1
579, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452994,SRR2397064,Machado:Homestead:Florida:North_America:May:01:2011:L_13_1
580, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452995,SRR2397065,Machado:Homestead:Florida:North_America:May:01:2011:L_15_1
581, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452996,SRR2397066,Machado:Homestead:Florida:North_America:May:01:2011:L_17_1
582, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452997,SRR2397067,Machado:Homestead:Florida:North_America:May:01:2011:L_19_1
583, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452998,SRR2397068,Machado:Homestead:Florida:North_America:May:01:2011:L_21_1
584, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452999,SRR2397069,Machado:Homestead:Florida:North_America:May:01:2011:L_23_1
585, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453000,SRR2397070,Machado:Homestead:Florida:North_America:May:01:2011:N_1_1
586, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453001,SRR2397071,Machado:Homestead:Florida:North_America:May:01:2011:N_3_1
587, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453002,SRR2397072,Machado:Homestead:Florida:North_America:May:01:2011:N_7_1
588, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453004,SRR2397074,Machado:Homestead:Florida:North_America:May:01:2011:N_11_1
589, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453005,SRR2397075,Machado:Homestead:Florida:North_America:May:01:2011:N_13_1
590, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453006,SRR2397076,Machado:Homestead:Florida:North_America:May:01:2011:N_15_1
591, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453007,SRR2397077,Machado:Homestead:Florida:North_America:May:01:2011:N_17_1
592, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453008,SRR2397078,Machado:Homestead:Florida:North_America:May:01:2011:N_19_1
593, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453009,SRR2397079,Machado:Homestead:Florida:North_America:May:01:2011:N_21_1
594, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453010,SRR2397080,Machado:Homestead:Florida:North_America:May:01:2011:N_23_1
595, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453011,SRR2397081,Machado:Homestead:Florida:North_America:May:01:2011:P_1_1
596, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453012,SRR2397082,Machado:Homestead:Florida:North_America:May:01:2011:P_3_1
597, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453013,SRR2397083,Machado:Homestead:Florida:North_America:May:01:2011:P_5_1
598, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453014,SRR2397084,Machado:Homestead:Florida:North_America:May:01:2011:P_7_1
599, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453015,SRR2397085,Machado:Homestead:Florida:North_America:May:01:2011:P_9_1
600, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453016,SRR2397086,Machado:Homestead:Florida:North_America:May:01:2011:P_11_1
601, Machado,Drosophila_simulans,65,P,North_America,USA,Pennsylania,Linvilla,39.88,-75.41,2010,Jul,01,SAMN03453017,SRR2397087,Machado:Linvilla:Pennsylania:North_America:Jul:01:2010:ECsimPA7_2010_pool_of_65_individuals
602, Machado,Drosophila_simulans,50,P,North_America,USA,Pennsylania,Linvilla,39.88,-75.41,2010,Sep,01,SAMN03453018,SRR2397088,Machado:Linvilla:Pennsylania:North_America:Sep:01:2010:ECsimPA9_2010_pool_of_50_individuals
603, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452970,SRR2397040,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:I_21_1
604, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452912,SRR2859308,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_19_1
605, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03452983,SRR2859255,Machado:Homestead:Florida:North_America:May:01:2011:J_15_1
606, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452843,SRR2859127,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_10_1
607, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452874,SRR2396944,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_24_1
608, Machado,Drosophila_simulans,44,I,North_America,USA,Florida,Homestead,25.5,-80.477,2011,May,01,SAMN03453003,SRR2397073,Machado:Homestead:Florida:North_America:May:01:2011:N_9_1
609, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452803,SRR2396873,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:K_14_1
610, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452819,SRR2396889,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:M_8_1
611, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452859,SRR2859169,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:E_18_1
612, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452868,SRR2859196,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:G_12_1
613, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452780,SRR2859186,Machado:Bowdoin:Maine:North_America:Oct:01:2011:F_19_1
614, Machado,Drosophila_simulans,41,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Nov,01,SAMN03452808,SRR2859340,Machado:Linvilla:Pennsylvania:North_America:Nov:01:2011:O_2_1
615, Machado,Drosophila_simulans,44,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Aug,01,SAMN03452909,SRR2396979,Machado:Linvilla:Pennsylvania:North_America:Aug:01:2011:M_13_1
616, Machado,Drosophila_simulans,50,I,North_America,USA,Pennsylvania,Linvilla,39.88,-75.41,2011,Sep,01,SAMN03452845,SRR2859131,Machado:Linvilla:Pennsylvania:North_America:Sep:01:2011:C_14_1
617, Machado,Drosophila_simulans,38,I,North_America,USA,Maine,Bowdoin,44,-69.96,2011,Oct,01,SAMN03452761,SRR2396831,Machado:Bowdoin:Maine:North_America:Oct:01:2011:D_1_1
618, Machado,Drosophila_simulans,50,I,North_America,USA,Virginia,Charlottesville,38,-78.47,2010,Sep,01,SAMN03452938,SRR2859176,Machado:Charlottesville:Virginia:North_America:Sep:01:2010:E_3_1
619, Palmieri,Drosophila_simulans,43,P,Africa,Madagascar,NA,NA,-19.873,47.0291,1998,Mar,19,SAMN02713493,SRR1210633,Palmieri:NA:NA:Africa:Mar:19:1998:M252-DNA
620, Sedghifar,Illumina_HiSeq_2000,33,P,North_America,USA,Florida,Miami,25.74,-80.42,2011,Sep,NA,SAMN04383927,SRR3084252,Sedghifar:Miami:Florida:North_America:Sep:NA:2011:Florida
621, Sedghifar,Illumina_HiSeq_2000,33,P,North_America,USA,Rhode_Island,Providence,41.84,-71.4,2011,Sep,NA,SAMN04390155,SRR3091655,Sedghifar:Providence:Rhode_Island:North_America:Sep:NA:2011:D.sim_Rhode_Island
622, Sedghifar,Illumina_HiSeq_2000,25,P,North_America,USA,Virginia,Richmod,37.57,-77.4,2011,Sep,NA,SAMN10233404,SRR8038347,Sedghifar:Richmod:Virginia:North_America:Sep:NA:2011:D._sim_Virginia
623, Sedghifar,Illumina_HiSeq_2000,50,P,North_America,USA,North_Carolina,Raleigh,35.5,-78.38,2011,Sep,NA,SAMN10233405,SRR8038348,Sedghifar:Raleigh:North_Carolina:North_America:Sep:NA:2011:D._sim_North_Carolina
624, Sedghifar,Illumina_HiSeq_2000,50,P,North_America,USA,Maine,Fairfield,44.68,-69.69,2011,Sep,NA,SAMN10233402,SRR8038349,Sedghifar:Fairfield:Maine:North_America:Sep:NA:2011:D._sim_Maine
625, Sedghifar,Illumina_HiSeq_2000,34,P,North_America,USA,New_Jersey,Princeton,40.33,-74.73,2011,Sep,NA,SAMN10233403,SRR8038350,Sedghifar:Princeton:New_Jersey:North_America:Sep:NA:2011:D._sim_New_Jersey
626, Sedghifar,Illumina_HiSeq_2000,18,P,North_America,USA,Panama,Panama_City,8.6,-79.3,2012,Jan,NA,SAMN10233408,SRR8038351,Sedghifar:Panama_City:Panama:North_America:Jan:NA:2012:D._sim_Panama
627, Sedghifar,Illumina_HiSeq_2000,50,P,North_America,USA,South_Carolina,Conway,33.89,-78.95,2011,Sep,NA,SAMN10233406,SRR8038352,Sedghifar:Conway:South_Carolina:North_America:Sep:NA:2011:D._sim_South_Carolina
628, Sedghifar,Illumina_HiSeq_2000,45,P,North_America,USA,Georgia,Savannah,32.05,-81.11,2011,Sep,NA,SAMN10233407,SRR8038353,Sedghifar:Savannah:Georgia:North_America:Sep:NA:2011:D._sim_Georgia
629, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157253,SRR3585384,Signor:Zuma:California:North_America:Feb:11:2012:Sz100
630, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157254,SRR3585385,Signor:Zuma:California:North_America:Feb:11:2012:Sz101
631, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157263,SRR3585386,Signor:Zuma:California:North_America:Feb:11:2012:Sz116
632, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157353,SRR3585387,Signor:Zuma:California:North_America:Feb:11:2012:Sz24
633, Signor,Drosophila_simulans,20,I,North_America,USA,California,Zuma,34.0259,-118.78,2012,Feb,11,SAMN05157354,SRR3585388,Signor:Zuma:California:North_America:Feb:11:2012:Sz240
